package_name,country,category,google_rank,pregdpr.permissions,permission_count,,package_name,country,category,google_rank,postgdpr.permissions,permission_count
com.juniorpear.animal_sound,United States,Ages 5 & Under,313,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.GET_ACCOUNTS', 'android.permission.WAKE_LOCK', 'com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE', 'com.google.android.c2dm.permission.RECEIVE', 'com.juniorpear.animal_sound.permission.C2D_MESSAGE']",7,,com.sinyee.babybus.paintingII.global,South Korea,Ages 5 & Under,135,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.paintingII.global.permission.C2D_MESSAGE']",7
com.kidsplaylearning.apps.colorbook,United States,Ages 5 & Under,278,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.BILLING', 'android.permission.VIBRATE', 'android.permission.WAKE_LOCK']",7,,com.sinyee.babybus.papermaking.global,South Korea,Ages 5 & Under,288,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.papermaking.global.permission.C2D_MESSAGE']",7
com.originatorkids.EndlessAlphabet,United States,Ages 5 & Under,266,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'com.android.vending.CHECK_LICENSE', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE']",7,,com.sinyee.babybus.puzzle.global,South Korea,Ages 5 & Under,138,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.puzzle.global.permission.C2D_MESSAGE']",7
com.originatorkids.EndlessNumbers,United States,Ages 5 & Under,339,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'com.android.vending.CHECK_LICENSE', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE']",7,,com.sinyee.babybus.season,South Korea,Ages 5 & Under,266,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.season.permission.C2D_MESSAGE']",7
com.originatorkids.EndlessReader,United States,Ages 5 & Under,277,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'com.android.vending.CHECK_LICENSE', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE']",7,,com.sinyee.babybus.seaworld,South Korea,Ages 5 & Under,30,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'com.sinyee.babybus.seaworld.permission.C2D_MESSAGE']",7
com.originatorkids.EndlessSpanish,United States,Ages 5 & Under,537,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'com.android.vending.CHECK_LICENSE', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE']",7,,com.sinyee.babybus.shadow,South Korea,Ages 5 & Under,225,"['android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.INTERNET', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.shadow.permission.C2D_MESSAGE']",7
com.playdatedigital.lightscamerasaction,United States,Ages 5 & Under,296,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.android.permission.READ_PHONE_STATE', 'com.android.vending.BILLING', 'android.permission.RECORD_AUDIO']",7,,com.sinyee.babybus.share,South Korea,Ages 5 & Under,208,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.share.permission.C2D_MESSAGE']",7
com.rmsgamesforkids.colorslearning,United States,Ages 5 & Under,417,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE', 'com.google.android.c2dm.permission.RECEIVE', 'com.rmsgamesforkids.colorslearning.permission.C2D_MESSAGE']",7,,com.sinyee.babybus.shoes.global,South Korea,Ages 5 & Under,165,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.shoes.global.permission.C2D_MESSAGE']",7
com.sesame.go,United States,Ages 5 & Under,154,"['android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.INTERNET', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WAKE_LOCK', 'com.android.vending.BILLING']",7,,com.sinyee.babybus.sort.global,South Korea,Ages 5 & Under,180,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.sort.global.permission.C2D_MESSAGE']",7
com.sinyee.babybus.ant,United States,Ages 5 & Under,159,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.ant.permission.C2D_MESSAGE']",7,,com.sinyee.babybus.spell2.global,South Korea,Ages 5 & Under,355,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.spell2.global.permission.C2D_MESSAGE']",7
com.sinyee.babybus.bad2good,United States,Ages 5 & Under,318,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.bad2good.permission.C2D_MESSAGE']",7,,com.sinyee.babybus.tadpole.global,South Korea,Ages 5 & Under,123,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.tadpole.global.permission.C2D_MESSAGE']",7
com.sinyee.babybus.bathing,United States,Ages 5 & Under,96,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.bathing.permission.C2D_MESSAGE']",7,,com.sinyee.babybus.truck,South Korea,Ages 5 & Under,45,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.truck.permission.C2D_MESSAGE']",7
com.sinyee.babybus.behaviour,United States,Ages 5 & Under,249,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.behaviour.permission.C2D_MESSAGE']",7,,com.sinyee.babybus.vegetable,South Korea,Ages 5 & Under,218,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.vegetable.permission.C2D_MESSAGE']",7
com.sinyee.babybus.birthdayparty,United States,Ages 5 & Under,63,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.birthdayparty.permission.C2D_MESSAGE']",7,,com.sinyee.babybus.voicerecognition.global,South Korea,Ages 5 & Under,314,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.voicerecognition.global.permission.C2D_MESSAGE']",7
com.sinyee.babybus.brushteeth.global,United States,Ages 5 & Under,81,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'com.sinyee.babybus.brushteeth.global.permission.C2D_MESSAGE']",7,,com.sinyee.babybus.wobunanguo,South Korea,Ages 5 & Under,43,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.wobunanguo.permission.C2D_MESSAGE']",7
com.sinyee.babybus.cars,United States,Ages 5 & Under,166,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.cars.permission.C2D_MESSAGE']",7,,com.sinyee.education.color_new,South Korea,Ages 5 & Under,31,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.education.color_new.permission.C2D_MESSAGE']",7
com.sinyee.babybus.chef,United States,Ages 5 & Under,102,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'com.sinyee.babybus.chef.permission.C2D_MESSAGE']",7,,com.sinyee.education.shape,South Korea,Ages 5 & Under,242,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.education.shape.permission.C2D_MESSAGE']",7
com.sinyee.babybus.digging,United States,Ages 5 & Under,190,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.digging.permission.C2D_MESSAGE']",7,,com.sinyee.fruit.activity,South Korea,Ages 5 & Under,161,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.fruit.activity.permission.C2D_MESSAGE']",7
com.sinyee.babybus.dining,United States,Ages 5 & Under,265,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.dining.permission.C2D_MESSAGE']",7,,com.tocaboca.tocakitchen,South Korea,Ages 5 & Under,143,"['android.permission.INTERNET', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.CHECK_LICENSE', 'android.permission.VIBRATE']",7
com.sinyee.babybus.fireman,United States,Ages 5 & Under,115,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.fireman.permission.C2D_MESSAGE']",7,,com.zingglobal.stikbot,South Korea,Ages 5 & Under,217,"['android.permission.CAMERA', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.RECORD_AUDIO']",7
com.sinyee.babybus.foodstreet,United States,Ages 5 & Under,323,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'com.sinyee.babybus.foodstreet.permission.C2D_MESSAGE']",7,,phoneFree.kr.co.SoftHeaven.KoreanStudyStep1,South Korea,Ages 5 & Under,512,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_FINE_LOCATION']",7
com.sinyee.babybus.forest,United States,Ages 5 & Under,187,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.forest.permission.C2D_MESSAGE']",7,,boriol.learn.clocklite,Germany,Ages 5 & Under,223,"['android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'android.permission.VIBRATE', 'com.google.android.c2dm.permission.RECEIVE', 'boriol.learn.clocklite.permission.C2D_MESSAGE']",7
com.sinyee.babybus.greenguard.global,United States,Ages 5 & Under,204,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.greenguard.global.permission.C2D_MESSAGE']",7,,com.budgestudios.caillouhouseofpuzzles,Germany,Ages 5 & Under,468,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.CHECK_LICENSE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING', 'android.permission.WAKE_LOCK']",7
com.sinyee.babybus.karting.global,United States,Ages 5 & Under,144,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.karting.global.permission.C2D_MESSAGE']",7,,com.budgestudios.MissHollywoodLightsCameraFashion,Germany,Ages 5 & Under,399,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING', 'com.android.vending.CHECK_LICENSE', 'android.permission.WAKE_LOCK']",7
com.sinyee.babybus.kindergarten,United States,Ages 5 & Under,247,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.kindergarten.permission.C2D_MESSAGE']",7,,com.fanous.huruf,Germany,Ages 5 & Under,326,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.BLUETOOTH']",7
com.sinyee.babybus.kitchens,United States,Ages 5 & Under,50,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.kitchens.permission.C2D_MESSAGE']",7,,com.foxandsheep.nightynight,Germany,Ages 5 & Under,152,"['android.permission.INTERNET', 'com.android.vending.BILLING', 'com.android.vending.CHECK_LICENSE', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE']",7
com.sinyee.babybus.lovehealthy,United States,Ages 5 & Under,59,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.lovehealthy.permission.C2D_MESSAGE']",7,,com.imult.bebebearsfree2play,Germany,Ages 5 & Under,360,"['android.permission.WAKE_LOCK', 'com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.RECEIVE_BOOT_COMPLETED']",7
